188788186895884 0.0032
188788359996885 0.0032
188788533181771 0.0026
188788706395347 0.0032
188788879547344 0.0026
188789052736923 0.0032
188789225948675 0.0026
188789399107797 0.0033
188789572293025 0.0026
188789745667241 0.0032
188789918841867 0.0026
188790092124204 0.0032
188790265221500 0.0031
188790438432245 0.0028
188790612023446 0.0032
188790784770952 0.0027
188790957948599 0.0032
188791131192043 0.0026
188791304287781 0.0033
188791477560048 0.0034
188791650724110 0.0040
188791823866227 0.0039
188791997097815 0.0053
188792169416358 0.0057
188792343412525 0.0051
188792516641890 0.0057
188792689795977 0.0050
188792862972579 0.0056
188793036201431 0.0052
188793209341192 0.0058
188793382572647 0.0051
188793555755994 0.0057
188793728972686 0.0050
188793902117615 0.0050
188794075383042 0.0057
188794248443098 0.0050
188794421856782 0.0056
188794594808367 0.0052
188794768033951 0.0057
188794941263582 0.0050
188795114360783 0.0057
188795287548614 0.0051
188795460764945 0.0058
188795633921559 0.0051
188795807158087 0.0051
188795980357926 0.0058
188796153486990 0.0052
188796326679039 0.0056
188796499903312 0.0051
188796673028044 0.0057
188796846360104 0.0050
188797019459908 0.0056
188797192549851 0.0050
188797365832492 0.0057
188797538963076 0.0057
188797711865983 0.0051
188797885412192 0.0057
188798058715619 0.0052
188798231700910 0.0056
188798404935709 0.0051
188798578047293 0.0057
188798751311162 0.0051
188798924490880 0.0057
188799097634384 0.0051
188799270867017 0.0057
188799443961026 0.0056
188799617238081 0.0050
188799790364979 0.0058
188799963734621 0.0052
188800136796634 0.0058
188800309885760 0.0052
188800483161960 0.0057
188800656350095 0.0050
188800829469906 0.0056
188801002746144 0.0052
188801175930992 0.0057
188801348767912 0.0057
188801522276045 0.0051
188801695636852 0.0057
188801868587050 0.0051
188802042179505 0.0058
188802214970882 0.0050
188802388142981 0.0057
188802561348159 0.0052
188802734515508 0.0058
188802907754506 0.0051
188803081064412 0.0051
188803253793127 0.0058
188803427268314 0.0051
188803600498819 0.0057
188803773625166 0.0050
188803947022776 0.0056
188804120073693 0.0051
188804293199375 0.0057
188804466416409 0.0050
188804639613835 0.0057
188804812716755 0.0051
188804985977071 0.0050
188805159102582 0.0057
188805332303846 0.0051
188805505532926 0.0058
188805678623895 0.0051
188805851897511 0.0058
188806025223548 0.0052
188806198287366 0.0056
188806371452055 0.0052
188806544606788 0.0058
188806717773358 0.0051
188806890742841 0.0050
188807064134295 0.0057
188807237334305 0.0051
188807410590992 0.0057
188807583694520 0.0051
188807756889229 0.0058
188807930105807 0.0052
188808103250052 0.0057
188808276489278 0.0052
188808449693392 0.0057
188808622814913 0.0057
188808795741988 0.0051
188808969235092 0.0056
188809142365448 0.0048
188809315685652 0.0032
188809488823950 0.0028
188809661882638 0.0033
188809835159826 0.0027
188810008289802 0.0034
188810181471154 0.0026
188810354758089 0.0033
188810527869445 0.0033
188810701278360 0.0026
188810874277274 0.0033
188811047374171 0.0024
188811220645412 0.0033
188811393885151 0.0027
188811566970952 0.0032
188811740195529 0.0026
188811913351516 0.0033
188812086508092 0.0026
188812259796528 0.0032
