268101321018653 0.0033
268101493939135 0.0027
268101667373073 0.0032
268101840498242 0.0026
268102013746474 0.0033
268102186906679 0.0026
268102360067397 0.0032
268102533300182 0.0026
268102706494188 0.0031
268102879614037 0.0027
268103052854422 0.0034
268103226042253 0.0032
268103398898857 0.0026
268103572539021 0.0033
268103745544680 0.0027
268103918687652 0.0032
268104091970046 0.0027
268104265098540 0.0033
268104438338811 0.0026
268104611559930 0.0043
268104784681698 0.0037
268104957891398 0.0049
268105131224465 0.0063
268105304182643 0.0057
268105477443301 0.0063
268105650633469 0.0058
268105823764186 0.0064
268105997005559 0.0056
268106170101715 0.0062
268106343321485 0.0057
268106516594398 0.0062
268106689769651 0.0059
268106862888113 0.0057
268107035804966 0.0063
268107209243578 0.0057
268107382487839 0.0065
268107555733107 0.0058
268107728802359 0.0063
268107902043124 0.0057
268108075222443 0.0063
268108248356694 0.0057
268108421566755 0.0064
268108594775467 0.0057
268108767914734 0.0057
268108941153010 0.0062
268109114345268 0.0058
268109287680881 0.0064
268109460729385 0.0058
268109633831982 0.0064
268109807171528 0.0057
268109980268767 0.0064
268110153354872 0.0058
268110326633808 0.0062
268110499974760 0.0057
268110673009432 0.0057
268110846178301 0.0064
268111019442607 0.0058
268111192500896 0.0063
268111365749850 0.0056
268111538946535 0.0063
268111712064693 0.0056
268111885297934 0.0063
268112058465796 0.0056
268112231614354 0.0063
268112404806194 0.0064
268112577753352 0.0056
268112751167739 0.0063
268112924491306 0.0057
268113097592706 0.0063
268113270758801 0.0058
268113443960160 0.0064
268113617093005 0.0057
268113790395748 0.0064
268113963834474 0.0057
268114136653477 0.0064
268114309889397 0.0064
268114482807599 0.0057
268114656181307 0.0064
268114829446373 0.0058
268115002580111 0.0064
268115175763363 0.0056
268115349000309 0.0064
268115522095211 0.0058
268115695317546 0.0063
268115868558843 0.0056
268116041773236 0.0062
268116214923770 0.0062
268116388075881 0.0056
268116561282560 0.0062
268116734479378 0.0056
268116907692764 0.0062
268117080832031 0.0056
268117254039470 0.0062
268117427162055 0.0057
268117600388722 0.0063
268117773575147 0.0057
268117946719259 0.0057
268118119639855 0.0062
268118293150933 0.0057
268118466274829 0.0061
268118639477024 0.0057
268118812704698 0.0062
268118985830019 0.0057
268119159166791 0.0062
268119332279990 0.0057
268119505352966 0.0063
268119678631883 0.0057
268119851811620 0.0056
268120024977962 0.0063
268120198187624 0.0056
268120371601441 0.0062
268120544498781 0.0056
268120717735727 0.0038
268120890845848 0.0026
268121064089083 0.0032
268121237285882 0.0024
268121410424674 0.0030
268121583661639 0.0024
268121756823136 0.0025
268121929982866 0.0030
268122103264462 0.0024
268122276501788 0.0033
268122449533629 0.0025
268122622739966 0.0032
268122795979306 0.0026
268122969088287 0.0032
268123142395989 0.0025
268123315495356 0.0031
268123488660577 0.0030
268123661651226 0.0025
268123835071959 0.0032
