283999742711621 0.0030
283999915876880 0.0037
284000089076434 0.0030
284000262231281 0.0035
284000435441152 0.0030
284000608641694 0.0035
284000781749041 0.0036
284000954997387 0.0030
284001128086741 0.0036
284001301308316 0.0030
284001474551247 0.0035
284001647743486 0.0029
284001820863867 0.0036
284001994071458 0.0030
284002167255109 0.0036
284002340489186 0.0030
284002513667650 0.0037
284002686826639 0.0036
284002860115683 0.0030
284003033217843 0.0039
284003206350479 0.0039
284003379580205 0.0046
284003552782096 0.0047
284003725919501 0.0066
284003899137561 0.0061
284004072740637 0.0067
284004245421681 0.0061
284004418735900 0.0060
284004591590186 0.0066
284004765071282 0.0060
284004938252691 0.0068
284005111339100 0.0061
284005284629645 0.0067
284005457809990 0.0061
284005630939966 0.0068
284005804171763 0.0061
284005977336452 0.0068
284006150491147 0.0062
284006323996297 0.0062
284006496920218 0.0067
284006670157734 0.0061
284006843369904 0.0067
284007016417230 0.0062
284007189645550 0.0067
284007362810239 0.0061
284007535980077 0.0066
284007709187250 0.0062
284007882475173 0.0067
284008055531467 0.0061
284008228735809 0.0060
284008401995631 0.0067
284008575087778 0.0060
284008748329968 0.0066
284008921505639 0.0060
284009094622581 0.0067
284009267885082 0.0061
284009441008674 0.0068
284009614188107 0.0061
284009787437498 0.0067
284009960576347 0.0065
284010133478684 0.0060
284010306997286 0.0064
284010480372039 0.0060
284010653363562 0.0066
284010826625417 0.0060
284010999738502 0.0066
284011172948696 0.0060
284011346068393 0.0065
284011519241613 0.0060
284011692475652 0.0067
284011865663483 0.0065
284012038784681 0.0060
284012212007719 0.0066
284012385162034 0.0060
284012558347509 0.0066
284012731647345 0.0060
284012904716844 0.0065
284013077924321 0.0061
284013251139056 0.0065
284013424278437 0.0060
284013597477687 0.0066
284013770696811 0.0066
284013943822968 0.0059
284014117308244 0.0066
284014290251203 0.0060
284014463344851 0.0067
284014636626333 0.0062
284014809985772 0.0067
284014982942525 0.0061
284015156176545 0.0068
284015329283113 0.0061
284015502494713 0.0061
284015675472461 0.0067
284015848852553 0.0061
284016022038256 0.0067
284016195295456 0.0061
284016368408123 0.0066
284016541664487 0.0061
284016714807212 0.0066
284016887974371 0.0060
284017061213692 0.0067
284017234473343 0.0060
284017407859534 0.0059
284017580732535 0.0066
284017753904976 0.0061
284017927117526 0.0067
284018100334009 0.0061
284018273579885 0.0066
284018446620314 0.0060
284018619914469 0.0066
284018793079937 0.0061
284018966203111 0.0066
284019139436333 0.0061
284019312578659 0.0061
284019485801773 0.0066
284019658989680 0.0059
284019832084164 0.0066
284020005360782 0.0040
284020178549487 0.0036
284020351748186 0.0030
284020524919658 0.0037
284020698003882 0.0029
284020871235109 0.0036
284021044473955 0.0035
284021217331604 0.0029
284021390782547 0.0035
284021564101174 0.0030
284021737159805 0.0036
284021910504619 0.0029
284022083583100 0.0034
284022256716306 0.0029
284022429977040 0.0036
284022603138860 0.0029
284022776340599 0.0034
284022949477719 0.0034
284023122695285 0.0028
