326914009000585 0.0035
326914182103904 0.0028
326914355367393 0.0036
326914528904183 0.0031
326914701671862 0.0036
326914874920911 0.0036
326915048064662 0.0029
326915221232220 0.0037
326915394508249 0.0030
326915567570395 0.0036
326915740787809 0.0030
326915914058765 0.0036
326916087486908 0.0030
326916260404521 0.0036
326916433581465 0.0029
326916606717122 0.0029
326916779754364 0.0036
326916953155541 0.0030
326917126275694 0.0042
326917299493944 0.0040
326917472696329 0.0049
326917645824671 0.0049
326917819063593 0.0066
326917992198376 0.0061
326918164998607 0.0066
326918338650760 0.0059
326918511754516 0.0060
326918684780073 0.0066
326918858180091 0.0060
326919031338320 0.0067
326919204655256 0.0060
326919377738188 0.0066
326919550833223 0.0060
326919724112729 0.0065
326919897298052 0.0060
326920070470094 0.0067
326920243660756 0.0061
326920416837453 0.0061
326920590005410 0.0066
326920763216934 0.0060
326920936338474 0.0066
326921109527483 0.0061
326921282784854 0.0068
326921455895640 0.0061
326921629088050 0.0068
326921802290473 0.0061
326921975454706 0.0066
326922148728113 0.0066
326922321798092 0.0061
326922495005868 0.0067
326922668504677 0.0060
326922841442159 0.0065
326923014572135 0.0060
326923187814496 0.0067
326923360973219 0.0060
326923534140454 0.0068
326923707366684 0.0061
326923880498655 0.0066
326924053654889 0.0066
326924226886691 0.0060
326924400067525 0.0065
326924573289366 0.0061
326924746476114 0.0067
326924919569420 0.0060
326925092845753 0.0067
326925266030259 0.0061
326925439231998 0.0065
326925612728394 0.0060
326925785546499 0.0066
326925958716926 0.0068
326926131959477 0.0060
326926305119587 0.0067
326926478269456 0.0059
326926651846621 0.0066
326926824637936 0.0059
326926997855521 0.0066
326927171251934 0.0059
326927344198750 0.0067
326927517457717 0.0060
326927690622064 0.0061
326927863599095 0.0068
326928036952487 0.0060
326928210170756 0.0067
326928383310688 0.0061
326928556617991 0.0067
326928729727637 0.0060
326928902817105 0.0067
326929076138582 0.0061
326929249233731 0.0066
326929422452798 0.0061
326929595660845 0.0060
326929768790636 0.0066
326929941984732 0.0060
326930115217460 0.0066
326930288324636 0.0061
326930461626581 0.0065
326930634850303 0.0061
326930807900232 0.0067
326930981144569 0.0061
326931154325275 0.0067
326931327448373 0.0061
326931500690221 0.0061
326931673964141 0.0067
326931847010156 0.0061
326932020244936 0.0066
326932193382968 0.0061
326932366568690 0.0066
326932539814319 0.0061
326932712937911 0.0067
326932886121828 0.0061
326933059365443 0.0067
326933232603572 0.0067
326933405700412 0.0060
326933578933363 0.0067
326933752072402 0.0061
326933925289455 0.0064
326934098505292 0.0030
326934271562384 0.0036
326934444842726 0.0031
326934618025826 0.0037
326934791264786 0.0031
326934964398068 0.0035
326935137498613 0.0037
326935310711220 0.0031
326935483953315 0.0036
326935657119486 0.0031
326935830331352 0.0037
326936003511602 0.0030
326936176671712 0.0036
326936349889430 0.0030
326936523043479 0.0036
326936696233457 0.0030
326936869430408 0.0035
326937042666499 0.0036
