227658307825194 0.0030
227658481050132 0.0025
227658654237526 0.0031
227658827346564 0.0024
227659000612903 0.0030
227659173796953 0.0024
227659346721691 0.0024
227659520209551 0.0030
227659693304681 0.0023
227659866474557 0.0030
227660039854383 0.0023
227660212853145 0.0030
227660386029633 0.0024
227660559291583 0.0030
227660732402046 0.0024
227660905644521 0.0030
227661078829939 0.0030
227661251689355 0.0023
227661425200091 0.0034
227661598423053 0.0032
227661771518791 0.0038
227661944731493 0.0036
227662117951567 0.0050
227662291068414 0.0048
227662464380771 0.0053
227662637470695 0.0046
227662810585091 0.0054
227662983907879 0.0055
227663156997138 0.0048
227663330187420 0.0053
227663503433391 0.0047
227663676536520 0.0054
227663849791345 0.0047
227664023144590 0.0055
227664196092831 0.0047
227664369344369 0.0054
227664542549148 0.0048
227664715664266 0.0054
227664888633217 0.0054
227665062156151 0.0046
227665235257589 0.0054
227665408452374 0.0046
227665581654759 0.0054
227665754775178 0.0047
227665927978285 0.0054
227666101143886 0.0049
227666274365955 0.0054
227666447567789 0.0048
227666620700064 0.0048
227666793661700 0.0054
227666967127349 0.0049
227667140254646 0.0054
227667313570081 0.0047
227667486718145 0.0054
227667659833301 0.0048
227667833293440 0.0054
227668006247799 0.0048
227668179331510 0.0055
227668352601136 0.0048
227668525752886 0.0047
227668699019852 0.0054
227668872161855 0.0049
227669045248435 0.0054
227669218527219 0.0048
227669391751891 0.0052
227669564887263 0.0049
227669738092859 0.0054
227669911268758 0.0047
227670084405973 0.0054
227670257643774 0.0047
227670430552647 0.0047
227670603953601 0.0054
227670777219294 0.0047
227670950321929 0.0055
227671123511147 0.0048
227671296717997 0.0055
227671469879931 0.0048
227671643064361 0.0054
227671816373545 0.0047
227671989524953 0.0052
227672162642864 0.0054
227672335595304 0.0048
227672508999526 0.0052
227672682276144 0.0047
227672855731989 0.0053
227673028569764 0.0048
227673201789876 0.0053
227673374983749 0.0047
227673548084275 0.0053
227673721342691 0.0047
227673894487069 0.0054
227674067660194 0.0054
227674240900674 0.0047
227674413992593 0.0053
227674587211451 0.0048
227674760493256 0.0053
227674933659902 0.0047
227675106833749 0.0053
227675279974365 0.0048
227675453140821 0.0053
227675626380864 0.0048
227675799607322 0.0053
227675972427313 0.0055
227676146121461 0.0047
227676319122118 0.0053
227676492254469 0.0047
227676665482238 0.0053
227676838622398 0.0029
227677011830635 0.0031
227677185044914 0.0023
227677358176524 0.0030
227677531329832 0.0023
227677704613879 0.0024
227677877462332 0.0028
227678051058682 0.0024
227678224162913 0.0029
227678397256162 0.0023
227678570566600 0.0029
227678743712973 0.0023
227678917232164 0.0028
227679090084664 0.0021
227679263207895 0.0028
227679436401844 0.0023
227679609643293 0.0023
227679782783491 0.0029
227679955957946 0.0023
